,PC1,PC2,PC3,sample_id,Super_Population,Population,Population_Description
338,-141011.12322859524,11247.980116164588,-1729.1374477236386,HG01599,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
339,-136142.71089597343,8492.699454626505,-3515.479585922716,HG01600,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
340,91615.4269025202,14617.182489933582,7998.98031990688,HG01602,EUR,IBS,Iberian populations in Spain
341,94812.70085769675,12655.60697171441,10946.413631117139,HG01603,EUR,IBS,Iberian populations in Spain
342,103278.02703083615,33068.037077467015,9391.682080881688,HG01605,EUR,IBS,Iberian populations in Spain
343,109812.10168954112,32816.47106296513,-6977.757870834897,HG01606,EUR,IBS,Iberian populations in Spain
344,82791.83231026914,18330.79902037424,-665.2285276950377,HG01607,EUR,IBS,Iberian populations in Spain
345,87953.20292633938,5675.79616377219,3688.7812381247154,HG01608,EUR,IBS,Iberian populations in Spain
346,92429.81949938326,15912.640237144587,-13959.887956129402,HG01610,EUR,IBS,Iberian populations in Spain
347,89818.88002529003,25854.729984999765,-18303.59583346469,HG01612,EUR,IBS,Iberian populations in Spain
348,104024.86443757325,13094.230731213693,5782.701340974128,HG01613,EUR,IBS,Iberian populations in Spain
349,82140.97577415532,26039.488976285895,-23462.776105217246,HG01615,EUR,IBS,Iberian populations in Spain
350,79587.77406206795,24077.590844618633,13709.647622157507,HG01617,EUR,IBS,Iberian populations in Spain
351,47224.64140999483,31548.754390658498,2534.350212419224,HG01618,EUR,IBS,Iberian populations in Spain
352,91770.70315063739,22728.516080785408,14772.317976528084,HG01619,EUR,IBS,Iberian populations in Spain
353,120657.75599401799,29691.29020674124,17842.273419730413,HG01620,EUR,IBS,Iberian populations in Spain
354,83932.55529067377,19973.529878135985,17863.54564180536,HG01623,EUR,IBS,Iberian populations in Spain
355,93694.95594996634,24578.31373044599,-18714.91699623121,HG01624,EUR,IBS,Iberian populations in Spain
356,115084.31416186469,27395.008360069773,10726.637434534525,HG01625,EUR,IBS,Iberian populations in Spain
357,118907.33968661533,9517.062185773997,14553.884928153202,HG01626,EUR,IBS,Iberian populations in Spain
358,76850.44978985011,23181.927069395864,-2961.9973110229184,HG01628,EUR,IBS,Iberian populations in Spain
359,103348.70439753159,4226.461123184568,18429.227946227842,HG01630,EUR,IBS,Iberian populations in Spain
360,100746.83940595726,22130.81390212032,-8359.74774452809,HG01631,EUR,IBS,Iberian populations in Spain
361,80126.22828818618,28435.655349144337,20271.917901736313,HG01632,EUR,IBS,Iberian populations in Spain
362,101224.510942983,27122.791397735306,7721.43735741846,HG01668,EUR,IBS,Iberian populations in Spain
363,82831.35226584005,19515.350222639558,-10432.480129096672,HG01669,EUR,IBS,Iberian populations in Spain
364,84385.8773130976,30618.180901188498,5707.813639445071,HG01670,EUR,IBS,Iberian populations in Spain
365,110590.15543845767,15282.986920310525,19647.689597634762,HG01672,EUR,IBS,Iberian populations in Spain
366,107187.33407998201,24821.419008913745,3650.588125578872,HG01673,EUR,IBS,Iberian populations in Spain
367,73769.31087726961,17117.57298882071,2601.3003608557497,HG01675,EUR,IBS,Iberian populations in Spain
368,108033.53098957858,26719.89401559133,16372.994789471903,HG01676,EUR,IBS,Iberian populations in Spain
369,75290.35060446341,6207.620208924655,-746.5534834157085,HG01678,EUR,IBS,Iberian populations in Spain
370,96518.20608531372,32756.620644035294,-10491.559017587004,HG01679,EUR,IBS,Iberian populations in Spain
371,82050.28429113855,12647.163120261166,19097.30294829184,HG01680,EUR,IBS,Iberian populations in Spain
372,107876.59040703828,18527.75360663905,12966.364947501628,HG01682,EUR,IBS,Iberian populations in Spain
373,89294.36000313445,15652.257830155666,6741.495835350852,HG01684,EUR,IBS,Iberian populations in Spain
374,94738.52493937773,34017.4723671143,-1186.2630105142223,HG01685,EUR,IBS,Iberian populations in Spain
375,89446.02663322286,17930.53923008323,19596.92147541546,HG01686,EUR,IBS,Iberian populations in Spain
376,108659.2113659967,15238.299063785713,22188.671099058436,HG01694,EUR,IBS,Iberian populations in Spain
377,89607.2239156899,18151.802726406833,14853.708659533197,HG01695,EUR,IBS,Iberian populations in Spain
378,124422.11259036433,23971.209738475965,27048.215481873187,HG01697,EUR,IBS,Iberian populations in Spain
379,103491.43412061072,16972.14700695315,6811.18560084923,HG01699,EUR,IBS,Iberian populations in Spain
380,94855.16620461195,28231.106334196465,4655.301345579544,HG01700,EUR,IBS,Iberian populations in Spain
381,102916.75765142699,24106.888918043038,909.8487824468162,HG01702,EUR,IBS,Iberian populations in Spain
382,112803.81829052643,18011.802076846296,4157.744400086783,HG01704,EUR,IBS,Iberian populations in Spain
383,83972.96776833091,23679.39392943973,1914.9320640644573,HG01705,EUR,IBS,Iberian populations in Spain
384,90003.73406368823,16427.699527783996,19960.675029154325,HG01707,EUR,IBS,Iberian populations in Spain
385,103427.59350723999,23184.13947660612,5584.454171660318,HG01708,EUR,IBS,Iberian populations in Spain
386,84138.91478685007,34988.73315245008,6284.411795704658,HG01709,EUR,IBS,Iberian populations in Spain
387,115843.60807503325,34070.23876379506,-13795.472358078241,HG01710,EUR,IBS,Iberian populations in Spain
388,125527.62301214933,33779.30382796561,-3965.6816972562656,HG01746,EUR,IBS,Iberian populations in Spain
389,95476.55416782416,14549.917902811832,-5805.406627040749,HG01747,EUR,IBS,Iberian populations in Spain
390,87677.1017058061,21974.078001584512,-18302.28281331204,HG01756,EUR,IBS,Iberian populations in Spain
391,84124.12564929639,29631.733970563113,4179.0325603554165,HG01757,EUR,IBS,Iberian populations in Spain
392,90731.22885702648,25415.541113364896,10482.91737534142,HG01761,EUR,IBS,Iberian populations in Spain
393,87029.92791382418,20433.888888312707,-11717.305312758801,HG01762,EUR,IBS,Iberian populations in Spain
394,98427.6477048735,30167.386775656258,-4737.367332658146,HG01765,EUR,IBS,Iberian populations in Spain
395,109391.5223280101,17231.749832351517,21614.3726819915,HG01766,EUR,IBS,Iberian populations in Spain
396,83845.2588000078,29556.255028289423,4710.038121593979,HG01767,EUR,IBS,Iberian populations in Spain
397,103015.77248224993,19748.570140613545,-8693.45870985857,HG01768,EUR,IBS,Iberian populations in Spain
398,97157.34870596699,13901.68319734035,4136.625886061016,HG01770,EUR,IBS,Iberian populations in Spain
399,132234.19278968204,18916.518116856776,8644.998381116508,HG01771,EUR,IBS,Iberian populations in Spain
400,123144.83100063357,23380.766546971856,3173.097329049123,HG01773,EUR,IBS,Iberian populations in Spain
401,117161.07265825514,29242.67758805281,-12373.522466928918,HG01775,EUR,IBS,Iberian populations in Spain
402,59406.98902767086,37576.60546203518,-467.8916357772197,HG01776,EUR,IBS,Iberian populations in Spain
403,119082.1656879896,15807.37646884471,12735.943926543141,HG01777,EUR,IBS,Iberian populations in Spain
404,134958.0207874065,31502.045008127585,-3754.834854825105,HG01779,EUR,IBS,Iberian populations in Spain
405,83111.9388547975,27377.24821209679,998.1933827731909,HG01781,EUR,IBS,Iberian populations in Spain
406,93240.0965731627,16189.518733836057,6633.12622734426,HG01783,EUR,IBS,Iberian populations in Spain
407,91681.62425899619,30046.722640263757,9272.028960925894,HG01784,EUR,IBS,Iberian populations in Spain
408,113340.41435475076,17352.885805101516,-7957.2008001375225,HG01785,EUR,IBS,Iberian populations in Spain
409,87570.82219672047,24576.196985763487,693.4059258955608,HG01786,EUR,IBS,Iberian populations in Spain
410,100628.83929055902,33244.90447578973,-3728.814814817856,HG01789,EUR,GBR,British in England and Scotland
411,100599.70854985472,15514.649361479507,-17097.549789791876,HG01790,EUR,GBR,British in England and Scotland
412,122878.5230547031,28875.35053285956,-15869.864341471079,HG01791,EUR,GBR,British in England and Scotland
413,-143578.57493367424,22837.912353916963,-7333.599199676599,HG01794,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
414,-153391.210237829,10252.360477228242,-2384.8049959824857,HG01795,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
415,-132908.82224786677,16702.58989661317,9850.93945934378,HG01796,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
416,-127031.13762435973,10422.886370693046,-315.243848971194,HG01797,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
417,-132841.00161592438,18831.72311524791,3092.332650439881,HG01798,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
418,-126685.45053487326,1955.972606210565,-3154.6095249331092,HG01799,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
419,-144631.2023581916,17074.96428706739,-547.5103634387369,HG01800,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
420,-88621.31355308453,10269.020692849374,8832.006838118441,HG01801,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
421,-137725.07878975867,790.0052004983837,-2223.295476443899,HG01802,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
422,-123611.0470423578,5667.700438306865,56.44578036114615,HG01804,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
423,-120757.17508474988,286.97692295382177,-2812.5247346048445,HG01805,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
424,-128624.58428563771,13867.167884030909,-10510.900453715334,HG01806,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
425,-132414.27184598456,11370.147046297901,-4041.3432830970473,HG01807,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
426,-130120.64530792323,19382.719529670692,-12500.622134721934,HG01808,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
427,-129972.16614086016,16083.222861776152,-1647.2789945045567,HG01809,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
428,-140458.16405817532,11765.585343786626,1850.1961217800003,HG01810,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
429,-122782.19447988826,11268.17901660169,1113.758625955988,HG01811,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
430,-121990.50679209625,29241.90204501326,-11509.38807239631,HG01812,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
431,-146695.2359119516,15776.16674835061,-1616.9708176083398,HG01813,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
432,-109740.25641837751,-3373.971366006402,-3016.1979676297083,HG01815,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
433,-112945.8497615924,-1386.2300368217955,6240.447288548882,HG01816,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
434,-120499.25607198861,7358.481527038318,-14190.372738510012,HG01817,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
435,-147441.0998593737,12369.106036086638,215.83496352476075,HG01840,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
436,-124208.81632446118,5522.875097859833,-7702.5854820787445,HG01841,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
437,-136011.79440474464,13636.53261881785,6600.775064750891,HG01842,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
438,-127892.23275328192,6029.958061969306,987.3866183351444,HG01843,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
439,-115255.2412357586,2174.773963280467,-2532.4676393826967,HG01844,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
440,-122197.36732121522,3579.518738305572,9588.205176437154,HG01845,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
441,-100657.65182704612,15132.396182344823,7526.01594328757,HG01846,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
442,-117657.54866045172,5851.980630561912,5431.143423747111,HG01847,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
443,-114829.32608011145,-92.32477856101163,-18667.936658380448,HG01848,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
444,-117223.01020636248,-2023.0634257686072,12210.962413262052,HG01849,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
445,-107247.64695662096,11364.548234854967,10138.362054056179,HG01850,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
446,-128057.40751436591,14460.297603712848,7269.299995117188,HG01851,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
447,-104727.50150592215,17403.649012867172,-636.1907268971912,HG01852,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
448,-143285.4026318961,-822.0588303390288,-10206.671751527118,HG01853,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
449,-111332.3461714416,6644.05435018475,9500.814823049828,HG01855,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
450,-104712.19593775112,22217.958068268235,-10856.91463548654,HG01857,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
451,-126573.07650553445,7320.006701144446,-2572.8013247411013,HG01858,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
452,-106872.51538808817,25272.974024358984,6776.0439751205295,HG01859,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
453,-127679.49311844185,16077.966364782495,-15351.083710997547,HG01860,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
454,-121785.96818531046,5482.949767788772,5554.41522723665,HG01861,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
455,-100953.01416898904,5631.626973429221,19901.413423394417,HG01862,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
456,-126532.7370819953,2125.9342683187206,-1326.7382808806478,HG01863,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
457,-132244.84309058674,14028.177905610744,-1770.7140854454049,HG01864,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
458,-128991.81677177458,15830.705529867593,2465.6227416417287,HG01865,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
459,-105910.97718674708,15116.259325140467,-16529.571492192805,HG01866,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
460,-149629.9179130884,14717.047987382693,2400.041068379629,HG01867,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
461,-132055.97430108942,16579.33293660761,-3911.2297740537942,HG01868,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
462,-119157.34682815516,4527.488668935824,7391.522183838605,HG01869,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
463,-108602.90950395417,-1800.454407764881,-4172.44368837698,HG01870,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
464,-111212.80292918577,7394.850644059912,-372.93103845615104,HG01871,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
465,-122562.22796504319,12545.65580741971,8570.346292767528,HG01872,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
466,-119328.3014718423,6886.103953391192,9848.722773068965,HG01873,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
467,-120378.8733730031,16407.459372358702,-1310.6154130879363,HG01874,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
468,-145461.47314565294,15941.215407339167,4502.8917294503835,HG01878,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
469,-124640.24132460007,6784.722734163152,-2535.5760579132425,HG02016,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
470,-107562.19517707307,4683.736040073606,7669.049760509399,HG02017,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
471,-102486.42374480325,1919.916539702629,14260.964386536167,HG02019,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
472,-104974.03422824945,2314.4687629879136,-26776.211423830824,HG02020,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
473,-131804.9325997148,25336.29352212659,4022.355604932121,HG02023,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
474,-141061.77018511028,11584.507506774498,-7423.251725797626,HG02025,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
475,-121350.16725572314,-3357.666898789366,9942.642708782241,HG02026,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
476,-123098.92469760435,10869.240427812474,-5.296679322238902,HG02028,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
477,-115221.91100079389,7135.817110079312,-547.6891054903757,HG02029,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
478,-134181.39044927785,13740.17314249364,3189.6696439803336,HG02031,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
479,-126784.38739217311,7724.210070996655,-5849.689233982191,HG02032,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
480,-94211.38823682284,6413.768144883219,-9770.107423092335,HG02035,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
481,-105047.14665613092,11677.053924757804,-21835.310707753822,HG02040,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
482,-118782.92812820798,23377.873835557257,10963.2012980498,HG02047,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
483,-138272.03322717064,8325.933118650872,2485.728068569392,HG02048,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
484,-104300.8781048153,11320.804918832622,-12065.988193036228,HG02049,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
485,-98219.69977689745,16670.289102476843,12830.21603413098,HG02050,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
486,-120297.60490434144,14273.291147439004,-8732.616273455324,HG02057,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
487,-101404.49785283855,-2801.1576265755107,-1814.0835326337976,HG02058,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
488,-123199.97835108821,3962.2559066577483,-871.1795398648346,HG02060,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
489,-121052.73937846081,5938.006576456218,8384.416617179468,HG02061,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
490,-129868.49641861509,12790.018669178751,-6486.987100033441,HG02064,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
491,-146519.849858397,10004.106568719142,-1220.2303477571286,HG02067,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
492,-112710.39870392924,9324.013433449405,-2974.8718897142326,HG02069,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
493,-127309.42796380629,-4685.1339648974545,9001.571382257544,HG02070,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
494,-116284.09384535224,1597.9991626243323,-365.5924122600744,HG02072,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
495,-123729.78378436944,24055.399094135828,3485.76924513164,HG02073,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
496,-154408.8708818852,10488.297203458997,-4744.036835882564,HG02075,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
497,-104281.45521930688,16033.233999877539,-10333.004490401958,HG02076,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
498,-93620.78451685728,12481.122220825386,-23083.757631358993,HG02078,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
499,-143866.1498300933,8421.855952323633,-9501.40009844182,HG02079,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
500,-112673.64047234466,10241.945876167896,-8035.189939524243,HG02081,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
501,-100692.91084559404,15438.988882152478,-6307.930620311655,HG02082,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
502,-132430.5738306105,2309.316895343198,-5822.325595004747,HG02084,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
503,-136089.175104346,375.854647998676,5624.750109754953,HG02085,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
504,-125075.94133203362,6138.560543172174,20559.412392315568,HG02086,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
505,-138755.63492022155,7567.341600967273,-439.29114445453985,HG02087,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
506,-137651.2255090599,7793.872404298178,2152.787320500911,HG02088,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
507,-137978.98880092884,15907.974395446126,3531.1616628893453,HG02113,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
508,-101338.17278984621,10667.342257307782,-5664.155845019149,HG02116,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
509,-106211.04130440179,2967.060039048174,-3844.9333063778217,HG02121,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
510,-93934.48276062508,6347.53333885815,-5662.6115222639,HG02122,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
511,-142091.63050663736,13373.993350572418,-4410.093406974534,HG02127,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
512,-136494.60220545673,6553.836943770974,2399.152690707053,HG02128,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
513,-117033.59358288923,-10786.132198815723,9601.153367131805,HG02130,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
514,-122509.60414971746,4928.567365014856,1495.6193304397916,HG02131,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
515,-126177.353144006,10191.21969832253,12523.739552684425,HG02133,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
516,-118325.36834224999,3327.7496153726097,1554.743160418498,HG02134,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
517,-129842.48789611208,5107.394474334064,-437.2342389300919,HG02136,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
518,-121444.19288890272,-10662.864527963817,14705.336069373403,HG02137,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
519,-141019.08641311832,13053.480788945935,4557.157212225372,HG02138,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
520,-98681.77499031539,4762.097776446196,19246.150770808723,HG02139,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
521,-133038.55046138793,13610.976901260652,-4958.207696622454,HG02140,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
522,-117203.86026633893,6517.758929343172,3071.4513779312038,HG02141,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
523,-133127.3027982241,5592.47579138447,12882.350516120347,HG02142,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
524,-128583.35110154458,14121.57966962713,-2136.4690723281783,HG02151,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
525,-119260.57169126744,6879.55795368685,877.0884386252403,HG02152,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
526,-106844.90360167056,325.4471406872843,-8963.05696160073,HG02153,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
527,-116016.20705514398,6441.200580180842,9111.347366413996,HG02154,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
528,-120521.98786470962,-5363.91589330804,-2366.3684557199817,HG02155,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
529,-130827.22987217721,5358.472596411943,-15588.274367537451,HG02156,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
530,-144489.3966001339,11022.758148389641,-7874.792174304253,HG02164,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
531,-118588.98826476315,7794.18753088497,-142.01543195194822,HG02165,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
532,-112124.30879021798,23392.664912811255,10918.151368887067,HG02166,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
533,-148479.6927955266,1224.9543918448871,7333.178369554681,HG02178,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
534,-152910.294844112,23670.27969401801,-4552.649685453091,HG02179,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
535,-108868.78518820221,13399.803527438164,13804.862434363415,HG02180,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
536,-133272.0260149415,20019.409348599,1405.2994962769583,HG02181,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
537,-103518.637245383,8358.351278331214,-18629.63655914809,HG02182,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
538,-123922.30021611867,5435.108591143804,3035.110844043553,HG02184,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
539,-124953.89031396016,12909.43850771467,737.907291703567,HG02185,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
540,-127487.46981601598,13459.972023202992,-194.18882522574017,HG02186,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
541,-132819.29970794782,6785.969961328806,7171.344668463145,HG02187,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
542,-147109.893426551,7109.963786646883,-19533.256002240083,HG02188,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
543,-120593.20126177133,5116.680975133473,840.216417116934,HG02190,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
544,111800.84232955302,21603.291540910715,2071.873242300821,HG02215,EUR,GBR,British in England and Scotland
545,99678.60660102875,26890.73120151385,4680.473557144629,HG02219,EUR,IBS,Iberian populations in Spain
546,80650.17812154617,9261.226510948653,1651.318478467495,HG02220,EUR,IBS,Iberian populations in Spain
547,118304.89216937902,28946.931527574692,9729.048148364953,HG02221,EUR,IBS,Iberian populations in Spain
548,93984.84781217363,18920.041932234475,9771.92113986593,HG02223,EUR,IBS,Iberian populations in Spain
549,118305.95770615448,18179.79594240709,7317.602777473515,HG02224,EUR,IBS,Iberian populations in Spain
550,101860.28654672508,21770.477100712917,7870.649271671319,HG02230,EUR,IBS,Iberian populations in Spain
551,108340.02557516191,25872.555253085622,11938.536633415963,HG02231,EUR,IBS,Iberian populations in Spain
552,84266.68677824925,32887.08101951063,-7864.873441374736,HG02232,EUR,IBS,Iberian populations in Spain
553,97117.80593625963,26438.57984431762,666.8741740578404,HG02233,EUR,IBS,Iberian populations in Spain
554,124610.09639313823,25095.829261673316,-1682.1368911378195,HG02235,EUR,IBS,Iberian populations in Spain
555,92583.08689905131,25083.456975371748,2864.507677378729,HG02236,EUR,IBS,Iberian populations in Spain
556,100049.81109090117,19168.144695815467,8683.089802742712,HG02238,EUR,IBS,Iberian populations in Spain
557,93665.01520501816,26837.325081103805,1058.2082978372969,HG02239,EUR,IBS,Iberian populations in Spain
558,-139212.72970763646,4679.000069250604,-3198.2841554202964,HG02250,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
559,-120532.98510358881,7715.821902683266,1493.3316748864358,HG02351,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
560,-126996.61958804984,1624.9106704697356,3925.5540837729477,HG02353,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
561,-120863.58476685964,171.00404407892262,2102.2612604385126,HG02355,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
562,-112009.48025096214,571.1507457374557,1740.196216487105,HG02356,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
563,-145627.38557070808,19037.781204368363,956.2336483173167,HG02360,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
564,-116182.76354980466,6974.578655785811,-16129.90315039898,HG02364,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
565,-136948.80101322045,-374.8803441160043,216.02444604660377,HG02367,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
566,-125043.45952992552,459.6282432672034,3176.7868183927126,HG02371,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
567,-149133.4313181763,11789.86743306083,3169.312736292009,HG02373,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
568,-115121.19794854015,17305.58186188376,-4751.858926960398,HG02374,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
569,-133999.16959589274,20625.650545065448,600.9511653808722,HG02375,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
570,-127482.65822630559,15961.93714342535,850.3508714274516,HG02379,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
571,-155539.13323772053,4910.07561110843,-9383.767740539684,HG02380,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
572,-135203.3412775199,21446.964342900174,-1608.7874083691918,HG02382,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
573,-129880.10066690872,8820.207419622617,-638.864492604201,HG02383,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
574,-124941.49641581994,10437.265043817995,-7737.102239505835,HG02384,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
