,PC1,PC2,PC3,sample_id,Super_Population,Population,Population_Description
296,-54226.6566740383,1273.2469057361195,20413.235175459093,HG01694,EUR,IBS,Iberian populations in Spain
297,-41793.47884107277,4958.658247459909,12422.2477233473,HG01695,EUR,IBS,Iberian populations in Spain
298,-67271.67596261378,5163.22900222878,24355.101237206083,HG01697,EUR,IBS,Iberian populations in Spain
299,-51370.948382416864,1175.1800536454712,3769.5431310573085,HG01699,EUR,IBS,Iberian populations in Spain
300,-47551.45354088997,11040.698173079265,5657.288766406128,HG01700,EUR,IBS,Iberian populations in Spain
301,-52143.8112207266,5634.551216543375,-205.014904028554,HG01702,EUR,IBS,Iberian populations in Spain
302,-58830.328223299955,608.8036747374977,928.2132698928284,HG01704,EUR,IBS,Iberian populations in Spain
303,-39224.633985249486,8540.500843923204,2023.7251929181723,HG01705,EUR,IBS,Iberian populations in Spain
304,-42050.404181216465,4470.976908403438,18312.54592327777,HG01707,EUR,IBS,Iberian populations in Spain
305,-52230.09018704812,7804.18787729202,4010.661904788891,HG01708,EUR,IBS,Iberian populations in Spain
306,-40629.90934379726,15477.164132417458,5013.8675476405815,HG01709,EUR,IBS,Iberian populations in Spain
307,-65206.75453674657,11651.599060127057,-7116.914641208943,HG01710,EUR,IBS,Iberian populations in Spain
308,-70969.01422017073,13195.260365139166,-5088.543233605042,HG01746,EUR,IBS,Iberian populations in Spain
309,-45256.916933348715,777.7630829765936,-3460.7782948121353,HG01747,EUR,IBS,Iberian populations in Spain
310,-41194.13485460226,3855.1992507059467,-16197.223787622344,HG01756,EUR,IBS,Iberian populations in Spain
311,-41039.32795461885,11798.582370245063,4996.992322517825,HG01757,EUR,IBS,Iberian populations in Spain
312,-45140.215954287974,8868.73541358597,8787.87007343045,HG01761,EUR,IBS,Iberian populations in Spain
313,-39280.31231896631,5799.0424914718205,-10916.58655955376,HG01762,EUR,IBS,Iberian populations in Spain
314,-50491.19411990709,10013.42373886274,-4081.816731301578,HG01765,EUR,IBS,Iberian populations in Spain
315,-55583.60470515991,1819.7846659550353,19620.49217282492,HG01766,EUR,IBS,Iberian populations in Spain
316,-39574.608183202596,11553.86799690864,4887.008895897238,HG01767,EUR,IBS,Iberian populations in Spain
317,-52159.79036421564,4833.992240731486,-8014.851486253896,HG01768,EUR,IBS,Iberian populations in Spain
318,-45981.20650730469,-2534.836621772134,6159.733645914959,HG01770,EUR,IBS,Iberian populations in Spain
319,-72195.89655647926,1194.8254537230603,4922.583004175371,HG01771,EUR,IBS,Iberian populations in Spain
320,-66339.28335526313,7933.786074473239,5030.506384240546,HG01773,EUR,IBS,Iberian populations in Spain
321,-63264.86531035569,8018.561889645469,-9692.59062681243,HG01775,EUR,IBS,Iberian populations in Spain
322,-24220.883526142658,19720.50723157072,539.4209948814638,HG01776,EUR,IBS,Iberian populations in Spain
323,-62603.685016190044,-179.70936315982323,9651.928003049787,HG01777,EUR,IBS,Iberian populations in Spain
324,-77222.53803252155,10033.441808439109,-1875.2473075664534,HG01779,EUR,IBS,Iberian populations in Spain
325,-37673.39537831631,10058.551106320865,1107.98515122352,HG01781,EUR,IBS,Iberian populations in Spain
326,-44069.97004299805,1584.7831342213535,4741.33988360675,HG01783,EUR,IBS,Iberian populations in Spain
327,-44846.181209958675,10949.209043287268,6729.728005515887,HG01784,EUR,IBS,Iberian populations in Spain
328,-59105.0604023774,225.60806392646086,-7370.7602114791425,HG01785,EUR,IBS,Iberian populations in Spain
329,-41205.64111471882,10090.738925027526,647.5374388186601,HG01786,EUR,IBS,Iberian populations in Spain
330,-53433.44195248382,12565.000050847777,-4512.4159821584135,HG01789,EUR,GBR,British in England and Scotland
331,-48323.298625125964,2713.268473518486,-13064.991297419534,HG01790,EUR,GBR,British in England and Scotland
332,-68444.18408616992,6621.612854213553,-13148.907472195127,HG01791,EUR,GBR,British in England and Scotland
333,131848.1470587601,13569.814893148672,-2310.5588970397607,HG01795,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
334,114511.02082324782,11706.76448148986,-1405.1873211576954,HG01797,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
335,113445.04985154772,2508.9289330231263,-1702.0765876131943,HG01805,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
336,115572.39896350984,15712.430191251853,-8582.888222202764,HG01806,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
337,106872.7389360032,24883.136186654552,-8284.301417102859,HG01812,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
338,106803.74535089015,2638.2064031939076,3916.1115624831987,HG01816,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
339,115799.26476658942,9878.676991588783,746.933225943533,HG01843,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
340,108296.2674694314,8927.208840503012,5339.180169920636,HG01847,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
341,99948.91892699157,10814.347750017447,6283.245811025845,HG01850,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
342,97355.6591907377,15833.515437271053,694.1603708526007,HG01852,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
343,128558.6751481695,3963.1455501406263,-7821.659457689757,HG01853,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
344,114323.39089041857,9753.691812450157,-1746.6375194701502,HG01858,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
345,96943.6060192664,5148.017840342083,16804.434263046085,HG01862,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
346,116901.33729749393,5984.28074038087,-2551.2821875628742,HG01863,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
347,116249.56814772003,15413.508521670747,-632.1145235393659,HG01864,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
348,98896.935703405,12241.586610422464,-11859.251439861502,HG01866,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
349,115868.45119815081,16494.862423683484,-3401.0067019002217,HG01868,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
350,104737.98587243354,8896.87215368997,-137.97990603729218,HG01871,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
351,111234.33470616602,12624.033804581166,6809.703448613199,HG01872,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
352,108862.70051290651,9244.114899663513,9189.853260481066,HG01873,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
353,113222.57592502564,10278.207913257373,-4177.815041675581,HG02016,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
354,98148.0943569061,5248.679345627477,12573.241456006635,HG02019,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
355,123986.79571422977,14679.92740555167,-6611.186385258827,HG02025,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
356,99190.6833479175,10801.234342297616,-9738.369746971437,HG02049,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
357,108712.86511907369,21586.278770512603,4112.727029392779,HG02073,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
358,97245.19411417512,13442.938821434644,-7766.2055402145625,HG02076,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
359,93501.01014519572,13762.123589002302,-6158.378610297513,HG02082,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
360,120766.23333457172,4544.540307117918,-6424.502545258611,HG02084,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
361,114875.72391065424,8018.3023063562305,16472.35134942513,HG02086,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
362,124620.38914826757,11755.949874789536,845.1588843759032,HG02087,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
363,122332.33785410976,10858.055284370412,1245.3659667980307,HG02088,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
364,93384.43451812968,5862.558683398567,-5630.34778948543,HG02122,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
365,110347.83168015763,6864.815479987653,474.75671237097106,HG02134,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
366,95959.09579933125,3936.9210309296805,15904.098654582658,HG02139,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
367,108772.28134060852,7318.852417723028,615.1121263333024,HG02152,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
368,108131.99417325032,9149.960735400737,7176.663565962476,HG02154,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
369,113670.73181813178,1117.7329320057222,-2050.6985522982895,HG02155,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
370,127746.64142851827,12238.4069988379,-5734.727599796012,HG02164,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
371,98575.69258275129,8064.611732060538,-13705.003535226899,HG02182,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
372,114568.24838502466,14054.688496930403,-600.992291956725,HG02186,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
373,110762.5145604669,6735.2307008985845,583.5639908876229,HG02190,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
374,-58175.027788622276,6155.907413333807,779.7895574341821,HG02215,EUR,GBR,British in England and Scotland
375,-52321.55257798814,10144.788386790382,4359.972363299556,HG02219,EUR,IBS,Iberian populations in Spain
376,-34468.25722046499,-2853.7944039968047,2064.10223588711,HG02220,EUR,IBS,Iberian populations in Spain
377,-64666.962048567315,9389.168132839926,8133.994273009761,HG02221,EUR,IBS,Iberian populations in Spain
378,-44097.6306694859,6366.698373219569,5746.703661621513,HG02223,EUR,IBS,Iberian populations in Spain
379,-63343.814064666665,998.0104145630801,6357.726983644968,HG02224,EUR,IBS,Iberian populations in Spain
380,-49735.47132603375,6716.941464166215,7027.757295425296,HG02230,EUR,IBS,Iberian populations in Spain
381,-56376.394637502846,7869.040914720675,10142.117560205837,HG02231,EUR,IBS,Iberian populations in Spain
382,-41058.295962872886,14055.550924956166,-5531.425142245404,HG02232,EUR,IBS,Iberian populations in Spain
383,-49080.45492695967,8143.71308050848,-1358.0352070462368,HG02233,EUR,IBS,Iberian populations in Spain
384,-68983.72257366256,6309.446221485197,416.89187372614794,HG02235,EUR,IBS,Iberian populations in Spain
385,-44802.10918446216,8683.971077407205,763.1498778158023,HG02236,EUR,IBS,Iberian populations in Spain
386,-48868.21009073952,3518.56948853373,8481.897726285284,HG02238,EUR,IBS,Iberian populations in Spain
387,-47515.815689712486,8466.827587279544,729.9254479522131,HG02239,EUR,IBS,Iberian populations in Spain
388,124332.06912235188,8491.773679628977,-3436.552015642687,HG02250,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
389,106933.38750309168,4845.566995118041,1349.7185655465914,HG02356,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
390,124591.3095273187,5567.595717606183,722.3350137870078,HG02367,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
391,129205.08392236337,15872.8307341943,4663.539196996408,HG02373,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
392,117339.83132706447,19190.434870346893,-210.55388765461106,HG02375,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
393,136487.35105630284,8928.760346203588,-9818.456433147063,HG02380,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
394,116796.41808977484,18735.36582932189,-266.3176162360974,HG02382,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
395,128840.53718005672,12242.728484883577,4585.2635823079045,HG02386,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
396,114386.49789074909,12588.492059864675,7974.728256689044,HG02389,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
397,125088.7459985009,23119.7089449524,-8941.31863341603,HG02391,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
398,112996.87827854788,13766.731348590158,-1850.8839029531443,HG02395,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
399,107910.19391522635,16998.443505450537,131.3715112221478,HG02396,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
400,99252.89132207219,13974.513780649286,11341.536952027265,HG02401,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
401,110885.85378928395,13377.453004747485,-6770.189842561416,HG02512,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
402,121535.45562774228,10569.006327991394,10857.392378726978,HG02521,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
403,83868.9626164421,-3050.86280289313,4329.254955940103,HG02522,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
404,-10987.412819887448,-26860.2409660395,-7635.170181712524,HG02603,SAS,PJL,"Punjabi in Lahore,Pakistan"
405,-21296.13745606063,-24254.68200997394,-4400.984337865434,HG02649,SAS,PJL,"Punjabi in Lahore,Pakistan"
406,10628.856581886834,4386.159938421454,6209.202866922449,HG02655,SAS,PJL,"Punjabi in Lahore,Pakistan"
407,-7219.9370106784445,-20255.667374368102,2897.49132616815,HG02660,SAS,PJL,"Punjabi in Lahore,Pakistan"
408,-15540.99778672207,-9774.286594040703,-21619.028402996624,HG02661,SAS,PJL,"Punjabi in Lahore,Pakistan"
409,2536.4207993284576,-24971.779753034683,-3835.0860066426335,HG02681,SAS,PJL,"Punjabi in Lahore,Pakistan"
410,14802.004706556,-35854.400116590994,-4927.8678713976415,HG02685,SAS,PJL,"Punjabi in Lahore,Pakistan"
411,5564.047792470837,-33180.48231014331,1425.9330992672108,HG02688,SAS,PJL,"Punjabi in Lahore,Pakistan"
412,-2346.3703281102194,-21303.838873783345,1527.5197765821367,HG02691,SAS,PJL,"Punjabi in Lahore,Pakistan"
413,-11178.495944196788,-22756.533471299153,-10260.74605541037,HG02694,SAS,PJL,"Punjabi in Lahore,Pakistan"
414,2701.3646652940583,-31217.262131788844,18847.793040646015,HG02696,SAS,PJL,"Punjabi in Lahore,Pakistan"
415,-7581.844161196714,-15776.969371722187,4375.769825292254,HG02697,SAS,PJL,"Punjabi in Lahore,Pakistan"
416,36584.063926536866,-40295.80211397088,1418.3679433006125,HG02727,SAS,PJL,"Punjabi in Lahore,Pakistan"
417,6567.499562901725,-42763.27989015294,-7848.6664315938,HG02728,SAS,PJL,"Punjabi in Lahore,Pakistan"
418,15617.757670672001,-20405.722176559357,-10154.813020054544,HG02731,SAS,PJL,"Punjabi in Lahore,Pakistan"
419,-7122.561607248012,-24887.432315176873,19196.56111609265,HG02736,SAS,PJL,"Punjabi in Lahore,Pakistan"
420,4771.499566768212,-36618.84279139512,-4720.538601702898,HG02774,SAS,PJL,"Punjabi in Lahore,Pakistan"
421,7475.0750757168735,-33583.56078748912,-7727.162670243109,HG02775,SAS,PJL,"Punjabi in Lahore,Pakistan"
422,3421.215910859897,-27928.079651791555,-8636.171249396839,HG02787,SAS,PJL,"Punjabi in Lahore,Pakistan"
423,27232.184678758196,-29414.126800963717,-3315.192259847743,HG03006,SAS,BEB,Bengali in Bangladesh
424,29032.66358033431,-31151.33102409548,-5387.91335072537,HG03007,SAS,BEB,Bengali in Bangladesh
425,15636.333828649176,-32318.184785315694,1529.4892611074447,HG03015,SAS,PJL,"Punjabi in Lahore,Pakistan"
426,2486.7581303252723,-26319.622815516705,9929.92862110164,HG03022,SAS,PJL,"Punjabi in Lahore,Pakistan"
427,18072.97488362274,-21271.244903387083,-6751.392296023344,HG03229,SAS,PJL,"Punjabi in Lahore,Pakistan"
428,12455.72067410032,-25310.486608600266,-4982.053371530957,HG03234,SAS,PJL,"Punjabi in Lahore,Pakistan"
429,-3780.1439481546554,-21394.22898100691,-3214.0204381820254,HG03490,SAS,PJL,"Punjabi in Lahore,Pakistan"
430,26589.639333002324,-5891.5842695477495,-11127.844084381011,HG03585,SAS,BEB,Bengali in Bangladesh
431,34744.15061292238,-28302.572763732136,-12760.402522595103,HG03594,SAS,BEB,Bengali in Bangladesh
432,9675.192323477473,-44960.04803360254,-334.4742610823476,HG03600,SAS,BEB,Bengali in Bangladesh
433,28024.44587956431,-32848.43231725936,7346.091965980959,HG03616,SAS,BEB,Bengali in Bangladesh
434,-3865.087360791063,-22286.858030723644,-5753.084184539788,HG03619,SAS,PJL,"Punjabi in Lahore,Pakistan"
435,-3846.7115515846795,-16482.881348093124,-7291.237432805407,HG03629,SAS,PJL,"Punjabi in Lahore,Pakistan"
436,12880.086375799498,-19696.714717529576,3213.355358882602,HG03631,SAS,PJL,"Punjabi in Lahore,Pakistan"
437,-2114.2412964763926,-21275.441652474507,-1942.711405870844,HG03636,SAS,PJL,"Punjabi in Lahore,Pakistan"
438,24238.46128765494,-38309.62301882157,-4754.805030623232,HG03640,SAS,PJL,"Punjabi in Lahore,Pakistan"
439,12093.60341818498,-17805.900996829347,-14062.293628522742,HG03652,SAS,PJL,"Punjabi in Lahore,Pakistan"
440,8256.998473641479,-24258.74418363227,15687.107343888068,HG03663,SAS,PJL,"Punjabi in Lahore,Pakistan"
441,5300.422464653327,-36530.77209053023,9142.084569400045,HG03672,SAS,STU,Sri Lankan Tamil in the UK
442,9459.584093411904,-42247.5534520579,6951.918432979512,HG03673,SAS,STU,Sri Lankan Tamil in the UK
443,4971.477890916434,-35906.35610525921,-12732.725555924888,HG03681,SAS,STU,Sri Lankan Tamil in the UK
444,12624.917815599989,-26401.49633558992,-13191.26388092899,HG03684,SAS,STU,Sri Lankan Tamil in the UK
445,18051.743404855446,-23293.817481294667,10729.165356635796,HG03686,SAS,STU,Sri Lankan Tamil in the UK
446,12949.333330243917,-32247.474259725448,-7966.98819892784,HG03689,SAS,STU,Sri Lankan Tamil in the UK
447,19058.373839874326,-27130.4247475547,-6994.665739136191,HG03693,SAS,STU,Sri Lankan Tamil in the UK
448,6728.469528024434,-29191.225669538653,-3327.2623769601714,HG03695,SAS,STU,Sri Lankan Tamil in the UK
449,22337.20910811891,-37623.752059535895,-1815.917301082275,HG03698,SAS,STU,Sri Lankan Tamil in the UK
450,-403.2282487092205,-24545.463056264023,-8681.534229582476,HG03708,SAS,PJL,"Punjabi in Lahore,Pakistan"
451,25456.730348817648,-25605.586613486324,14221.952699396343,HG03711,SAS,STU,Sri Lankan Tamil in the UK
452,37415.664073247535,-31218.82174522317,10559.52732089381,HG03718,SAS,ITU,Indian Telugu in the UK
453,21476.65604689769,-31734.653708041453,5223.041019879547,HG03722,SAS,ITU,Indian Telugu in the UK
454,48395.01383624376,-38200.30525494847,3285.861904230048,HG03729,SAS,ITU,Indian Telugu in the UK
455,30395.13221561933,-24629.138649902143,-5228.343943137489,HG03730,SAS,ITU,Indian Telugu in the UK
456,18098.25141372131,-38315.14594129736,-14711.748832352016,HG03733,SAS,STU,Sri Lankan Tamil in the UK
457,10958.012894040723,-41865.72993512541,6773.836947242658,HG03736,SAS,STU,Sri Lankan Tamil in the UK
458,25275.80515109083,-34922.67402795276,10303.556088499901,HG03740,SAS,STU,Sri Lankan Tamil in the UK
459,26549.39789276726,-30236.37125569621,1867.4431223912009,HG03741,SAS,STU,Sri Lankan Tamil in the UK
460,27974.720731367903,-35775.63388779844,11064.481688076854,HG03743,SAS,STU,Sri Lankan Tamil in the UK
461,16635.439580067894,-33903.913418846176,-1783.0462414274616,HG03744,SAS,STU,Sri Lankan Tamil in the UK
462,15760.763179051233,-28032.44025373532,-11339.228193689458,HG03756,SAS,STU,Sri Lankan Tamil in the UK
463,24133.896168484775,-41665.14665630795,-1081.2430863925917,HG03757,SAS,STU,Sri Lankan Tamil in the UK
464,16270.299998858838,-36852.80452321898,-4286.308831750629,HG03762,SAS,PJL,"Punjabi in Lahore,Pakistan"
465,-30340.31565585673,-15128.158336557557,-13776.555452608243,HG03767,SAS,PJL,"Punjabi in Lahore,Pakistan"
466,-2854.7600294385697,-33205.88822103665,-8674.925664378481,HG03771,SAS,ITU,Indian Telugu in the UK
467,15099.00707177508,-33207.398399151454,-2981.2119311072593,HG03775,SAS,ITU,Indian Telugu in the UK
468,14019.398938551856,-38501.765114194466,-2514.1967762202266,HG03777,SAS,ITU,Indian Telugu in the UK
469,-8013.779001588781,-25076.853222504502,-8355.460027893287,HG03780,SAS,ITU,Indian Telugu in the UK
470,12594.727798982105,-29703.610746452774,-14523.079250122433,HG03782,SAS,ITU,Indian Telugu in the UK
471,7630.039855792378,-29691.72165212591,637.9046762165783,HG03784,SAS,ITU,Indian Telugu in the UK
472,4130.1248454291745,-26212.477412037453,6663.585583998953,HG03790,SAS,ITU,Indian Telugu in the UK
473,35755.82679856807,-35538.91974216836,2490.855010279913,HG03805,SAS,BEB,Bengali in Bangladesh
474,38705.17589893805,-27649.595054080695,9236.380188321904,HG03808,SAS,BEB,Bengali in Bangladesh
475,25664.193205322874,-33866.68745825464,13189.847417725477,HG03814,SAS,BEB,Bengali in Bangladesh
476,36793.106578686566,-22436.589740289794,875.0865565415442,HG03817,SAS,BEB,Bengali in Bangladesh
477,14444.483376930662,-18244.269243916457,3033.2135799998373,HG03821,SAS,BEB,Bengali in Bangladesh
478,22940.415944877346,-43037.84380964404,-4168.151240701918,HG03829,SAS,BEB,Bengali in Bangladesh
479,18387.475063281407,-28977.510684178025,368.24115355415637,HG03830,SAS,BEB,Bengali in Bangladesh
480,11340.199420026061,-38622.32439458715,4814.000851366487,HG03846,SAS,STU,Sri Lankan Tamil in the UK
481,25281.33885528918,-34866.28595711644,5735.740258942374,HG03849,SAS,STU,Sri Lankan Tamil in the UK
482,18378.72257654547,-33371.08210214237,7774.995614854494,HG03850,SAS,STU,Sri Lankan Tamil in the UK
483,16864.67100001966,-32668.153027476274,-3345.5242232961164,HG03857,SAS,STU,Sri Lankan Tamil in the UK
484,13535.813978993143,-37345.75232736263,1555.5997753630681,HG03861,SAS,ITU,Indian Telugu in the UK
485,4070.5438121809334,-27911.15630703569,-381.03294727046256,HG03862,SAS,ITU,Indian Telugu in the UK
486,585.3697368718089,-31149.842167253584,-10008.817173909534,HG03866,SAS,ITU,Indian Telugu in the UK
487,12805.142105000816,-22876.975897492863,13414.94517112606,HG03868,SAS,ITU,Indian Telugu in the UK
488,14952.388284723575,-38234.341547430435,698.6991024132475,HG03871,SAS,ITU,Indian Telugu in the UK
489,12747.357823299368,-35430.440673964484,-1031.3209527846693,HG03872,SAS,ITU,Indian Telugu in the UK
490,16132.922693869767,-35464.21941760728,-12790.769354337455,HG03874,SAS,ITU,Indian Telugu in the UK
491,19223.59187690248,-34599.77734777526,-5670.972555047198,HG03884,SAS,STU,Sri Lankan Tamil in the UK
492,7983.205633705417,-32208.8204119722,-596.0290017434814,HG03888,SAS,STU,Sri Lankan Tamil in the UK
493,5516.967549402678,-36992.167297847074,-2714.1625069310535,HG03890,SAS,STU,Sri Lankan Tamil in the UK
494,26891.38560285677,-35704.77764343133,-5717.488045115801,HG03898,SAS,STU,Sri Lankan Tamil in the UK
495,13651.852920478768,-32202.93588724888,-16855.721627325904,HG03899,SAS,STU,Sri Lankan Tamil in the UK
496,2362.741690127469,-21934.277588612706,-11811.11414272988,HG03900,SAS,STU,Sri Lankan Tamil in the UK
497,16324.268431988088,-28441.60348582402,3405.112140718496,HG03905,SAS,BEB,Bengali in Bangladesh
498,25461.149944772482,-35385.57508247815,-1199.5578122557147,HG03908,SAS,BEB,Bengali in Bangladesh
499,24861.940459838566,-31900.077040805532,-23.47267329185374,HG03913,SAS,BEB,Bengali in Bangladesh
500,6628.756939503633,-13382.723601693428,-744.4853386404822,HG03917,SAS,BEB,Bengali in Bangladesh
501,17091.71494799845,-36184.18941657372,12161.203886522528,HG03925,SAS,BEB,Bengali in Bangladesh
502,28361.464313680863,-21349.892090991918,-667.1194178710851,HG03928,SAS,BEB,Bengali in Bangladesh
503,18267.216697250118,-37753.526050875276,-5615.846270143002,HG03934,SAS,BEB,Bengali in Bangladesh
504,29116.35816016537,-32018.54684311819,10371.69981196585,HG03943,SAS,STU,Sri Lankan Tamil in the UK
505,907.5289689437379,-19604.76050308991,-14298.610910371806,HG03945,SAS,STU,Sri Lankan Tamil in the UK
506,27756.833534497433,-30873.73059860799,11429.259707619294,HG03949,SAS,STU,Sri Lankan Tamil in the UK
507,-5584.009034729991,-37595.13707435789,-13071.774846775506,HG03953,SAS,STU,Sri Lankan Tamil in the UK
508,20434.49308850208,-35530.585788819015,1856.2801065832691,HG03955,SAS,STU,Sri Lankan Tamil in the UK
509,17917.340432783312,-29059.151982467094,-8381.577558003824,HG03965,SAS,ITU,Indian Telugu in the UK
510,20732.435981745664,-34612.5156750242,15506.331969191438,HG03969,SAS,ITU,Indian Telugu in the UK
511,-8595.389263539264,-36899.25726347316,-3794.722101832445,HG03973,SAS,ITU,Indian Telugu in the UK
512,25110.47919503999,-39856.56838968717,635.4990973104584,HG03974,SAS,ITU,Indian Telugu in the UK
513,9990.462176479414,-33556.39636762309,5633.7743488467295,HG03977,SAS,ITU,Indian Telugu in the UK
514,13312.596848417283,-43812.734648698635,4974.228151540571,HG03978,SAS,ITU,Indian Telugu in the UK
515,4897.840248843577,-36580.49331848863,-4953.494199223754,HG03985,SAS,STU,Sri Lankan Tamil in the UK
516,-2834.900129980746,-34974.968374975295,11392.036063120619,HG03986,SAS,STU,Sri Lankan Tamil in the UK
517,40911.98953139841,-31275.443834212034,5703.726831992461,HG03990,SAS,STU,Sri Lankan Tamil in the UK
518,22060.376088904814,-33824.40654779987,-1549.4998505401165,HG03991,SAS,STU,Sri Lankan Tamil in the UK
519,32433.359839590517,-24723.258119602702,-3260.0912727773066,HG03999,SAS,STU,Sri Lankan Tamil in the UK
520,12782.745365020322,-33877.74024248629,7816.119679046812,HG04002,SAS,ITU,Indian Telugu in the UK
521,12869.840310445512,-17841.54766954401,-2220.4121795433143,HG04014,SAS,ITU,Indian Telugu in the UK
522,23428.9524458678,-24040.772458456384,1943.53110391342,HG04018,SAS,ITU,Indian Telugu in the UK
523,18276.64991971021,-31644.81186807306,1295.2648877025154,HG04020,SAS,ITU,Indian Telugu in the UK
524,5295.7816493428245,-35511.350964165424,21614.03558561761,HG04047,SAS,STU,Sri Lankan Tamil in the UK
525,28366.4816999729,-28095.93779773368,-2586.5777703485733,HG04061,SAS,ITU,Indian Telugu in the UK
526,22193.52594672592,-32314.63888650555,15777.535108535936,HG04070,SAS,ITU,Indian Telugu in the UK
527,28964.490715199794,-29036.342787076785,14147.103152757467,HG04075,SAS,STU,Sri Lankan Tamil in the UK
528,-483.6478905090876,-35147.18239518784,-1116.5538619108859,HG04076,SAS,ITU,Indian Telugu in the UK
529,6404.498711281331,-30515.226436313835,-9612.936955435636,HG04090,SAS,ITU,Indian Telugu in the UK
530,20997.0845312535,-28056.004957363963,14626.342645906181,HG04094,SAS,ITU,Indian Telugu in the UK
531,17014.007166177467,-42102.4013145327,2799.5051207183215,HG04118,SAS,ITU,Indian Telugu in the UK
532,32611.626344318756,-34583.84350502943,3351.181521238295,HG04140,SAS,BEB,Bengali in Bangladesh
533,5869.830101478151,-21598.18350939581,-7300.922088546653,HG04144,SAS,BEB,Bengali in Bangladesh
534,52304.079442537826,-12233.995223579721,5042.4586007045245,HG04158,SAS,BEB,Bengali in Bangladesh
535,28077.162474757017,-17533.894118101533,-1374.6650323845306,HG04161,SAS,BEB,Bengali in Bangladesh
536,41628.99283029772,-26496.994520988388,-20955.6267888184,HG04162,SAS,BEB,Bengali in Bangladesh
537,28576.414636929632,-27803.82395721677,-14210.69811233523,HG04171,SAS,BEB,Bengali in Bangladesh
538,28286.4888408822,-18518.402403620297,2060.399728607708,HG04177,SAS,BEB,Bengali in Bangladesh
539,15321.663642153691,-33583.533665195144,4211.335783090695,HG04180,SAS,BEB,Bengali in Bangladesh
540,10820.454686060844,-32881.805225191776,-4712.484678850554,HG04182,SAS,BEB,Bengali in Bangladesh
541,16950.364023918697,-29117.67761140259,-2081.218842793858,HG04183,SAS,BEB,Bengali in Bangladesh
542,1812.6790214976252,-31122.248502199902,-1068.1535565986653,HG04186,SAS,BEB,Bengali in Bangladesh
